fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,price,date,hour
23182.0,7117.2,2800.0,2600.0,2318.0,2895.8,1583.7,39.29,2017-04-23,16
22871.0,7117.2,2800.0,2600.0,2483.0,2411.1,1463.8,39.29,2017-04-23,17
22783.0,7117.2,3000.0,2600.0,2557.0,1755.5,1281.7,39.83,2017-04-23,18
23275.0,7117.2,3000.0,2600.0,2704.0,921.8,989.5,47.75,2017-04-23,19
24742.0,7117.2,3000.0,2600.0,2806.0,238.4,654.6,51.54,2017-04-23,20
27801.0,7117.2,2800.0,2850.0,3012.0,24.6,421.9,55.69,2017-04-23,21
27114.0,7117.2,2800.0,2850.0,3298.0,0.0,164.3,54.46,2017-04-23,22
25212.0,7117.2,2800.0,2850.0,3331.0,0.0,127.2,51.53,2017-04-23,23
23239.0,7117.2,2800.0,2850.0,3138.0,0.0,107.3,51.53,2017-04-24,0
21903.0,7117.2,2800.0,2600.0,2643.0,0.0,80.5,49.0,2017-04-24,1
21153.0,7117.2,2800.0,2600.0,2151.0,0.0,78.1,47.5,2017-04-24,2
20906.0,7117.2,2800.0,2600.0,1954.0,0.0,61.5,44.99,2017-04-24,3
20891.0,7117.2,2800.0,2600.0,1823.0,0.0,54.0,44.99,2017-04-24,4
21420.0,7117.2,2800.0,2600.0,1651.0,0.0,33.6,49.54,2017-04-24,5
23696.0,7117.2,2800.0,2600.0,1444.0,2.3,21.9,52.15,2017-04-24,6
26076.0,7117.2,2900.0,1100.0,1222.0,85.9,16.1,55.1,2017-04-24,7
28014.0,7117.2,1950.0,1100.0,1093.0,673.0,48.4,57.8,2017-04-24,8
29605.0,7117.2,1950.0,1100.0,819.0,1590.6,217.6,58.22,2017-04-24,9
30092.0,7117.2,1950.0,1100.0,609.0,2259.1,703.5,58.22,2017-04-24,10
30004.0,7117.2,1950.0,1100.0,799.0,2720.2,1080.4,57.55,2017-04-24,11
30222.0,7117.2,1950.0,1100.0,1169.0,3024.4,1255.9,57.06,2017-04-24,12
30112.0,7117.2,1950.0,1100.0,1592.0,3060.6,1194.9,56.07,2017-04-24,13
29196.0,7117.2,1950.0,1100.0,1992.0,2998.3,1123.3,54.86,2017-04-24,14
28149.0,7117.2,1950.0,1100.0,2547.0,2830.1,1030.7,54.21,2017-04-24,15
27830.0,7117.2,1950.0,1100.0,2923.0,2494.2,948.9,53.0,2017-04-24,16
27678.0,7117.2,1950.0,1100.0,3133.0,1967.5,846.9,53.96,2017-04-24,17
27496.0,7117.2,1950.0,1100.0,3285.0,1363.2,708.7,52.96,2017-04-24,18
27631.0,7117.2,1950.0,1100.0,3211.0,729.7,508.9,54.69,2017-04-24,19
28441.0,7117.2,1950.0,1100.0,3205.0,207.5,237.5,56.55,2017-04-24,20
30569.0,7117.2,1950.0,1100.0,3339.0,28.0,123.0,58.8,2017-04-24,21
28643.0,7117.2,1950.0,1100.0,3423.0,0.0,44.6,55.8,2017-04-24,22
26361.0,7117.2,1950.0,1450.0,3241.0,0.0,35.6,54.86,2017-04-24,23
24920.0,7117.2,1950.0,1450.0,3335.0,0.0,14.4,54.54,2017-04-25,0
23538.0,7117.2,2100.0,1750.0,3473.0,0.0,15.9,51.51,2017-04-25,1
22612.0,7117.2,2100.0,1750.0,3061.0,0.0,13.2,49.54,2017-04-25,2
22364.0,7117.2,2100.0,1750.0,2966.0,0.0,10.6,47.36,2017-04-25,3
22225.0,7117.2,2100.0,1750.0,2933.0,0.0,11.1,45.47,2017-04-25,4
22618.0,7117.2,2100.0,1750.0,2946.0,0.0,10.2,49.0,2017-04-25,5
24890.0,7117.2,2100.0,1100.0,2822.0,4.4,10.5,51.23,2017-04-25,6
27585.0,7117.2,1950.0,1100.0,2683.0,84.1,12.1,55.58,2017-04-25,7
29712.0,7117.2,1950.0,1100.0,2574.0,545.0,44.4,57.78,2017-04-25,8
30967.0,7117.2,1950.0,1100.0,2403.0,1229.7,132.0,59.58,2017-04-25,9
31181.0,7117.2,1950.0,1100.0,2105.0,1855.7,355.7,57.25,2017-04-25,10
31215.0,7117.2,1950.0,1100.0,2602.0,2074.0,634.2,56.11,2017-04-25,11
31456.0,7117.2,1950.0,1100.0,3495.0,2386.3,843.3,55.58,2017-04-25,12
31305.0,7117.2,1950.0,1100.0,4386.0,2469.7,927.1,54.54,2017-04-25,13
30231.0,7117.2,1950.0,1100.0,5167.0,2543.9,907.0,51.04,2017-04-25,14
29718.0,7117.2,1950.0,1100.0,5558.0,2381.2,765.6,45.03,2017-04-25,15
29591.0,7117.2,1950.0,1100.0,6497.0,2231.0,742.9,41.72,2017-04-25,16
29552.0,7117.2,1950.0,1100.0,7337.0,1955.8,825.8,41.22,2017-04-25,17
29129.0,7117.2,1950.0,1100.0,7620.0,1487.2,780.8,40.72,2017-04-25,18
29061.0,7117.2,1950.0,1100.0,7934.0,791.8,595.3,43.6,2017-04-25,19
30008.0,7117.2,1950.0,1100.0,7904.0,207.6,349.9,49.0,2017-04-25,20
31816.0,7117.2,1950.0,1100.0,7916.0,23.0,88.1,53.25,2017-04-25,21
29446.0,7117.2,1950.0,1100.0,7768.0,0.0,84.1,51.0,2017-04-25,22
26876.0,7117.2,1950.0,1450.0,7296.0,0.0,27.6,41.97,2017-04-25,23
25423.0,7117.2,1950.0,1450.0,6848.0,0.0,23.7,43.69,2017-04-26,0
23989.0,7117.2,2100.0,1750.0,6839.0,0.0,29.2,39.6,2017-04-26,1
23126.0,7117.2,2100.0,1750.0,7017.0,0.0,33.7,38.46,2017-04-26,2
22781.0,7117.2,2100.0,1750.0,7189.0,0.0,28.3,38.01,2017-04-26,3
22659.0,7117.2,2100.0,1750.0,7408.0,0.0,18.6,38.01,2017-04-26,4
23140.0,7117.2,2100.0,1750.0,7244.0,0.0,7.9,38.46,2017-04-26,5
25247.0,7117.2,2100.0,1100.0,7439.0,6.0,8.0,42.8,2017-04-26,6
27960.0,7117.2,1950.0,1100.0,7583.0,88.0,13.2,52.0,2017-04-26,7
30197.0,7117.2,1950.0,1100.0,7435.0,576.0,58.2,55.0,2017-04-26,8
31273.0,7117.2,1950.0,1100.0,7164.0,1323.0,224.4,55.0,2017-04-26,9
31605.0,7117.2,1950.0,1100.0,7436.0,1907.0,628.2,54.43,2017-04-26,10
31838.0,7117.2,1950.0,1100.0,7990.0,2001.1,815.7,52.5,2017-04-26,11
32077.0,7117.2,1950.0,1100.0,7968.0,2273.5,912.1,52.5,2017-04-26,12
31959.0,7117.2,1950.0,1100.0,7690.0,2216.3,772.5,51.88,2017-04-26,13
30923.0,7117.2,1950.0,1100.0,8126.0,2189.9,678.5,49.54,2017-04-26,14
29789.0,7117.2,1950.0,1100.0,8540.0,2042.8,514.4,49.01,2017-04-26,15
29707.0,7117.2,1950.0,1100.0,8749.0,1798.8,439.4,49.0,2017-04-26,16
29646.0,7117.2,1950.0,1100.0,8869.0,1391.8,375.5,47.54,2017-04-26,17
29271.0,7117.2,1950.0,1100.0,9277.0,1014.2,282.7,44.86,2017-04-26,18
29248.0,7117.2,1950.0,1100.0,9635.0,573.6,150.5,45.96,2017-04-26,19
30186.0,7117.2,1950.0,1100.0,9744.0,148.3,154.5,49.54,2017-04-26,20
32032.0,7117.2,1950.0,1100.0,9434.0,22.1,22.5,53.0,2017-04-26,21
29637.0,7117.2,1950.0,1100.0,9215.0,0.0,35.9,50.63,2017-04-26,22
27068.0,7117.2,1950.0,1450.0,8711.0,0.0,15.4,43.19,2017-04-26,23
25712.0,6864.4,1950.0,1450.0,8063.0,0.0,4.7,38.46,2017-04-27,0
24228.0,6684.4,2100.0,1750.0,7672.0,0.0,8.1,37.01,2017-04-27,1
23317.0,6504.4,2100.0,1750.0,7630.0,0.0,5.6,36.5,2017-04-27,2
22978.0,6324.4,2100.0,1750.0,7679.0,0.0,8.5,36.5,2017-04-27,3
22819.0,6151.4,2100.0,1750.0,7426.0,0.0,10.9,36.5,2017-04-27,4
23161.0,6121.4,2100.0,1750.0,7186.0,0.0,30.2,37.06,2017-04-27,5
25134.0,6121.4,2100.0,1100.0,6920.0,3.9,28.3,41.31,2017-04-27,6
27665.0,6121.4,1950.0,1100.0,6778.0,62.1,18.3,51.53,2017-04-27,7
29566.0,6121.4,1950.0,1100.0,6517.0,373.4,43.4,55.34,2017-04-27,8
30942.0,6121.4,1950.0,1100.0,6541.0,844.6,184.7,55.0,2017-04-27,9
31484.0,6121.4,1950.0,1100.0,7337.0,1310.0,482.9,52.22,2017-04-27,10
31854.0,6121.4,1950.0,1100.0,7789.0,1746.7,765.7,49.75,2017-04-27,11
32047.0,6121.4,1950.0,1100.0,7812.0,2087.4,930.8,47.3,2017-04-27,12
32070.0,6121.4,1950.0,1100.0,7644.0,2204.7,1057.1,45.99,2017-04-27,13
31077.0,6121.4,1950.0,1100.0,7663.0,2278.9,1020.8,42.55,2017-04-27,14
30540.0,6121.4,1950.0,1100.0,7613.0,2193.9,982.5,41.51,2017-04-27,15
30295.0,6121.4,1950.0,1100.0,7449.0,2077.5,919.3,41.51,2017-04-27,16
30235.0,6121.4,1950.0,1100.0,7875.0,1863.8,802.0,41.51,2017-04-27,17
29765.0,6121.4,1950.0,1100.0,8306.0,1443.7,514.3,45.04,2017-04-27,18
29663.0,6121.4,1950.0,1100.0,8602.0,789.0,376.3,48.83,2017-04-27,19
30385.0,6121.4,1950.0,1100.0,8872.0,218.0,271.2,49.54,2017-04-27,20
32387.0,6121.4,1950.0,1100.0,8763.0,26.1,169.1,52.5,2017-04-27,21
30339.0,6121.4,1950.0,1100.0,8830.0,0.0,179.3,50.09,2017-04-27,22
27699.0,6121.4,1950.0,1450.0,9077.0,0.0,187.2,44.5,2017-04-27,23
26205.0,6121.4,1950.0,1450.0,9351.0,0.0,118.4,39.81,2017-04-28,0
24621.0,7117.2,2100.0,1750.0,9874.0,0.0,132.1,36.9,2017-04-28,1
23702.0,7117.2,2100.0,1750.0,10346.0,0.0,113.7,35.3,2017-04-28,2
23313.0,7117.2,2100.0,1750.0,10448.0,0.0,43.4,34.79,2017-04-28,3
23153.0,7117.2,2100.0,1750.0,10109.0,0.0,22.6,34.51,2017-04-28,4
23616.0,7117.2,2100.0,1750.0,9637.0,0.0,22.5,35.3,2017-04-28,5
25792.0,7117.2,2100.0,1100.0,9718.0,4.5,16.6,41.31,2017-04-28,6
28591.0,7117.2,1950.0,1100.0,9524.0,66.7,10.9,50.95,2017-04-28,7
30814.0,6509.4,1950.0,1100.0,8913.0,378.4,12.7,53.89,2017-04-28,8
32267.0,6509.4,1950.0,1100.0,8237.0,831.1,20.5,53.07,2017-04-28,9
32723.0,6509.4,1950.0,1100.0,8002.0,1235.9,43.0,52.7,2017-04-28,10
32721.0,6509.4,1950.0,1100.0,7467.0,1629.3,94.4,52.52,2017-04-28,11
32763.0,6509.4,1950.0,1100.0,7011.0,1837.9,85.7,53.77,2017-04-28,12
32535.0,6509.4,1950.0,1100.0,6701.0,1840.5,56.2,54.0,2017-04-28,13
31257.0,6509.4,1950.0,1100.0,6470.0,1852.3,41.2,53.34,2017-04-28,14
30322.0,6509.4,1950.0,1100.0,6339.0,1770.6,39.4,53.6,2017-04-28,15
30062.0,6509.4,1950.0,1100.0,6359.0,1570.1,36.2,53.34,2017-04-28,16
29936.0,6509.4,1950.0,1100.0,6478.0,1272.1,33.5,53.34,2017-04-28,17
29560.0,6509.4,1950.0,1900.0,6538.0,914.0,33.6,52.87,2017-04-28,18
29309.0,6509.4,3000.0,2600.0,6597.0,510.4,27.7,51.04,2017-04-28,19
29930.0,6509.4,3000.0,2600.0,6734.0,131.0,32.3,51.54,2017-04-28,20
31757.0,6509.4,3000.0,2600.0,6849.0,19.7,35.7,53.94,2017-04-28,21
29943.0,6509.4,3000.0,2600.0,6969.0,0.0,20.4,51.53,2017-04-28,22
27639.0,6509.4,2800.0,2850.0,6572.0,0.0,14.1,49.0,2017-04-28,23
26321.0,7117.2,2100.0,2050.0,6061.0,0.0,9.9,47.84,2017-04-29,0
24713.0,7117.2,2100.0,2050.0,5684.0,0.0,9.4,47.69,2017-04-29,1
23473.0,7117.2,2100.0,1500.0,5449.0,0.0,11.9,46.84,2017-04-29,2
22914.0,7117.2,2100.0,1500.0,5468.0,0.0,11.9,47.69,2017-04-29,3
22552.0,7117.2,2100.0,1500.0,5305.0,0.0,10.6,46.84,2017-04-29,4
22410.0,7117.2,2100.0,1500.0,5138.0,0.0,11.1,46.84,2017-04-29,5
22837.0,7117.2,2100.0,1500.0,5044.0,2.8,11.2,46.69,2017-04-29,6
23289.0,7117.2,2100.0,1500.0,4902.0,49.7,10.1,47.84,2017-04-29,7
25106.0,7117.2,2100.0,2050.0,4663.0,291.4,10.4,49.54,2017-04-29,8
27503.0,7117.2,2100.0,2050.0,4385.0,600.0,12.6,51.18,2017-04-29,9
28980.0,7117.2,2100.0,2050.0,4533.0,894.8,17.9,51.75,2017-04-29,10
28598.0,7117.2,2100.0,2050.0,4909.0,1143.1,44.9,51.35,2017-04-29,11
28575.0,7117.2,2100.0,2050.0,5348.0,1302.8,92.1,51.04,2017-04-29,12
28463.0,7117.2,2100.0,2050.0,6090.0,1525.2,231.6,50.0,2017-04-29,13
27730.0,7117.2,2100.0,2050.0,6436.0,1718.1,378.8,46.84,2017-04-29,14
26435.0,7117.2,2100.0,2050.0,6736.0,1721.3,226.0,40.65,2017-04-29,15
25576.0,7117.2,2100.0,2050.0,7134.0,1498.4,345.3,38.67,2017-04-29,16
25180.0,7117.2,2100.0,2050.0,7546.0,1306.3,478.4,38.14,2017-04-29,17
25053.0,7117.2,2100.0,2050.0,7798.0,1067.6,497.1,38.64,2017-04-29,18
25254.0,7117.2,2800.0,2450.0,7941.0,650.4,390.1,38.67,2017-04-29,19
26236.0,7117.2,2800.0,2450.0,7774.0,191.6,276.6,41.28,2017-04-29,20
28760.0,7117.2,2800.0,2450.0,7964.0,26.2,491.2,48.0,2017-04-29,21
27786.0,7117.2,2800.0,2450.0,8006.0,0.0,405.0,45.6,2017-04-29,22
25967.0,7117.2,2500.0,2450.0,8449.0,0.0,187.1,40.65,2017-04-29,23
24120.0,7117.2,2500.0,2450.0,8930.0,0.0,148.2,35.37,2017-04-30,0
22485.0,7117.2,2500.0,2450.0,9168.0,0.0,141.4,32.32,2017-04-30,1
21249.0,7117.2,2500.0,2450.0,9426.0,0.0,40.1,24.06,2017-04-30,2
20525.0,7117.2,2500.0,2450.0,9365.0,0.0,26.5,18.0,2017-04-30,3
20100.0,7117.2,2500.0,2450.0,9499.0,0.0,18.8,15.7,2017-04-30,4
20041.0,7117.2,2500.0,2450.0,10186.0,0.0,11.3,15.04,2017-04-30,5
20252.0,7117.2,2500.0,2450.0,10812.0,6.8,4.5,13.9,2017-04-30,6
20157.0,7117.2,2500.0,2450.0,11319.0,87.9,1.9,12.89,2017-04-30,7
21086.0,7117.2,2500.0,2450.0,11619.0,519.3,48.5,14.98,2017-04-30,8
23159.0,7117.2,2500.0,2450.0,12202.0,1180.5,180.8,15.61,2017-04-30,9
24852.0,7117.2,2500.0,2450.0,12735.0,1540.1,380.6,12.12,2017-04-30,10
25684.0,7117.2,2500.0,2450.0,13178.0,1589.3,480.2,10.0,2017-04-30,11
26015.0,7117.2,2500.0,2450.0,13461.0,1913.9,497.4,10.29,2017-04-30,12
26021.0,7117.2,2500.0,2450.0,13276.0,2064.2,488.6,7.09,2017-04-30,13
25764.0,7117.2,2500.0,2450.0,12789.0,1974.2,386.6,5.0,2017-04-30,14
24471.0,7117.2,2500.0,2450.0,11758.0,1876.8,336.9,2.3,2017-04-30,15
23631.0,7117.2,2500.0,2450.0,10836.0,1745.4,341.8,2.3,2017-04-30,16
23247.0,7117.2,2500.0,2450.0,13032.0,1534.8,367.5,5.01,2017-04-30,17
23219.0,7117.2,2800.0,2450.0,13211.0,1182.4,361.7,8.7,2017-04-30,18
23793.0,7117.2,2800.0,2450.0,12615.0,689.5,312.9,15.67,2017-04-30,19
25289.0,7117.2,2800.0,2450.0,11646.0,209.5,223.6,21.0,2017-04-30,20
26738.0,7117.2,2500.0,2450.0,10222.0,24.5,162.2,36.22,2017-04-30,21
26535.0,7117.2,2500.0,2450.0,10456.0,0.0,124.2,36.31,2017-04-30,22
25077.0,7117.2,2500.0,2450.0,10208.0,0.0,98.5,35.81,2017-04-30,23
23330.0,7117.2,2500.0,2450.0,9170.0,0.0,97.6,34.5,2017-05-01,0
21563.0,7117.2,2500.0,2450.0,8370.0,0.0,71.4,29.18,2017-05-01,1
20403.0,7117.2,2500.0,2450.0,7852.0,0.0,74.3,25.43,2017-05-01,2
19606.0,7117.2,2500.0,2450.0,7294.0,0.0,97.5,25.43,2017-05-01,3
19306.0,7117.2,2500.0,2450.0,6715.0,0.0,90.6,28.86,2017-05-01,4
19272.0,7117.2,2500.0,2450.0,6278.0,0.0,108.1,30.01,2017-05-01,5
19522.0,7117.2,2500.0,2450.0,5946.0,13.1,115.2,34.01,2017-05-01,6
19436.0,7117.2,2500.0,2450.0,5555.0,138.0,88.9,34.98,2017-05-01,7
20389.0,7117.2,2500.0,1300.0,5329.0,843.4,398.5,36.45,2017-05-01,8
22292.0,7117.2,2500.0,1300.0,4805.0,1961.5,704.2,36.48,2017-05-01,9
23473.0,7117.2,2500.0,1300.0,4673.0,2387.2,1546.3,36.49,2017-05-01,10
24206.0,7117.2,2500.0,1300.0,4940.0,2961.6,1992.1,36.48,2017-05-01,11
24445.0,7117.2,2500.0,1300.0,4623.0,3322.9,2095.1,40.01,2017-05-01,12
24659.0,7117.2,2500.0,1300.0,4359.0,3441.5,2103.5,40.61,2017-05-01,13
24420.0,7117.2,2500.0,1300.0,4362.0,3477.7,2068.9,39.9,2017-05-01,14
23027.0,7117.2,2500.0,1300.0,4521.0,3344.8,2047.0,36.43,2017-05-01,15
22280.0,7117.2,2500.0,1300.0,4263.0,3054.2,2001.5,34.01,2017-05-01,16
21756.0,7117.2,2500.0,1300.0,4036.0,2626.5,2031.1,34.98,2017-05-01,17
21821.0,7117.2,2300.0,1550.0,3495.0,1901.0,2013.8,36.45,2017-05-01,18
22163.0,7117.2,2300.0,1550.0,3195.0,1010.4,1799.4,42.0,2017-05-01,19
23417.0,7117.2,2300.0,1550.0,2651.0,271.0,1220.0,49.54,2017-05-01,20
25985.0,7117.2,2300.0,1550.0,2142.0,39.2,840.5,56.5,2017-05-01,21
26037.0,7117.2,2300.0,1550.0,1950.0,0.0,718.2,57.01,2017-05-01,22
24194.0,7117.2,2300.0,1550.0,1811.0,0.0,596.8,53.34,2017-05-01,23
22838.0,7117.2,2300.0,1550.0,1706.0,0.0,596.1,52.15,2017-05-02,0
21377.0,7117.2,2500.0,1300.0,1636.0,0.0,610.7,51.23,2017-05-02,1
20566.0,7117.2,2500.0,1300.0,1660.0,0.0,529.2,50.84,2017-05-02,2
20176.0,7117.2,2500.0,1300.0,1683.0,0.0,446.3,49.54,2017-05-02,3
19719.0,7117.2,2500.0,1300.0,1805.0,0.0,442.4,48.72,2017-05-02,4
20663.0,7117.2,2500.0,1300.0,1958.0,0.0,372.0,49.54,2017-05-02,5
23721.0,7117.2,2500.0,1300.0,1987.0,11.6,322.4,51.23,2017-05-02,6
26177.0,7117.2,2300.0,1550.0,1904.0,133.8,202.9,51.53,2017-05-02,7
28760.0,7117.2,2300.0,1550.0,1793.0,763.2,221.0,53.09,2017-05-02,8
30233.0,7117.2,2300.0,1550.0,1678.0,1682.7,699.7,53.92,2017-05-02,9
30714.0,7117.2,2300.0,1550.0,1716.0,2354.4,1692.2,52.9,2017-05-02,10
30869.0,7117.2,2300.0,1550.0,1940.0,2790.7,1921.5,52.02,2017-05-02,11
31018.0,7117.2,2300.0,1550.0,2170.0,2953.5,2069.2,52.02,2017-05-02,12
30815.0,7117.2,2300.0,1550.0,2352.0,3162.2,2123.5,51.99,2017-05-02,13
29826.0,7117.2,2300.0,1550.0,2465.0,3165.2,2090.9,51.37,2017-05-02,14
28934.0,7117.2,2300.0,1550.0,2523.0,3036.1,2066.6,51.15,2017-05-02,15
28926.0,7117.2,2300.0,1550.0,2568.0,2777.8,2071.1,51.12,2017-05-02,16
28943.0,7117.2,2300.0,1550.0,2646.0,2390.1,2070.7,51.23,2017-05-02,17
28894.0,7117.2,2300.0,1550.0,2648.0,1753.8,1989.2,51.17,2017-05-02,18
28978.0,7117.2,2300.0,1550.0,2639.0,959.6,1751.0,51.49,2017-05-02,19
29622.0,7117.2,2300.0,1550.0,2646.0,286.2,1218.6,53.16,2017-05-02,20
30862.0,7117.2,2300.0,1550.0,2932.0,45.7,828.6,55.8,2017-05-02,21
28853.0,7117.2,2300.0,1550.0,3194.0,0.0,697.4,53.09,2017-05-02,22
26774.0,7117.2,2300.0,1550.0,3198.0,0.0,616.3,51.23,2017-05-02,23
24947.0,7117.2,2300.0,1550.0,3189.0,0.0,594.4,50.49,2017-05-03,0
23438.0,7117.2,2500.0,1300.0,3190.0,0.0,592.3,43.81,2017-05-03,1
22529.0,7117.2,2500.0,1300.0,3275.0,0.0,576.1,40.73,2017-05-03,2
22239.0,7117.2,2500.0,1300.0,3380.0,0.0,585.1,40.1,2017-05-03,3
22169.0,7117.2,2500.0,1300.0,3316.0,0.0,599.5,39.6,2017-05-03,4
22720.0,7117.2,2500.0,1300.0,3068.0,0.0,558.1,40.48,2017-05-03,5
24741.0,7117.2,2500.0,1300.0,2900.0,16.6,398.8,47.53,2017-05-03,6
27261.0,7117.2,2300.0,1400.0,2752.0,149.4,260.6,51.37,2017-05-03,7
29561.0,7117.2,2300.0,1400.0,2610.0,780.7,249.3,55.0,2017-05-03,8
30721.0,7117.2,2300.0,1400.0,2351.0,1928.0,884.3,54.18,2017-05-03,9
31242.0,7117.2,2300.0,1400.0,2302.0,2282.5,1871.4,52.51,2017-05-03,10
31290.0,7117.2,2300.0,1400.0,2404.0,2751.0,2010.0,51.53,2017-05-03,11
31641.0,7117.2,2300.0,1400.0,2595.0,3011.2,2091.4,51.12,2017-05-03,12
31573.0,7117.2,2300.0,1400.0,2836.0,3231.7,2107.3,51.04,2017-05-03,13
30543.0,7117.2,2300.0,1400.0,3066.0,3247.4,2100.2,50.75,2017-05-03,14
29845.0,7117.2,2300.0,1400.0,3210.0,3126.0,2088.8,50.42,2017-05-03,15
29528.0,7117.2,2300.0,1400.0,3474.0,2891.9,2064.2,50.75,2017-05-03,16
29460.0,7117.2,2300.0,1400.0,3566.0,2530.0,2043.6,50.84,2017-05-03,17
29018.0,7117.2,2300.0,1400.0,3657.0,1890.3,1941.0,51.0,2017-05-03,18
29117.0,7117.2,2300.0,1400.0,3791.0,1023.4,1775.0,51.23,2017-05-03,19
30022.0,7117.2,2300.0,1400.0,4031.0,255.6,1300.2,52.22,2017-05-03,20
31805.0,7117.2,2300.0,1400.0,4459.0,38.5,826.4,53.92,2017-05-03,21
29623.0,7117.2,2300.0,1400.0,4952.0,0.0,603.2,51.53,2017-05-03,22
27133.0,7117.2,2300.0,1400.0,5021.0,0.0,576.8,49.75,2017-05-03,23
25695.0,7117.2,2300.0,1400.0,5069.0,0.0,589.7,48.64,2017-05-04,0
24169.0,7117.2,2500.0,1300.0,5379.0,0.0,577.6,42.25,2017-05-04,1
23243.0,7117.2,2500.0,1300.0,5716.0,0.0,533.4,40.94,2017-05-04,2
22885.0,7117.2,2500.0,1300.0,5865.0,0.0,486.7,37.7,2017-05-04,3
22768.0,7117.2,2500.0,1300.0,5791.0,0.0,447.4,37.64,2017-05-04,4
23222.0,7117.2,2500.0,1300.0,5495.0,0.0,386.5,38.7,2017-05-04,5
25209.0,7117.2,2500.0,1300.0,5128.0,15.3,245.7,43.61,2017-05-04,6
27633.0,7117.2,2300.0,1400.0,4817.0,149.2,128.4,50.28,2017-05-04,7
29865.0,7117.2,2300.0,1400.0,4419.0,747.3,108.3,53.34,2017-05-04,8
30698.0,7117.2,2300.0,1400.0,3666.0,1509.1,366.8,52.91,2017-05-04,9
30974.0,7117.2,2300.0,1400.0,3250.0,2121.1,834.3,51.54,2017-05-04,10
31384.0,7117.2,2300.0,1400.0,3246.0,2499.3,1018.9,51.23,2017-05-04,11
31554.0,7117.2,2300.0,1400.0,3407.0,2662.4,934.5,51.42,2017-05-04,12
31570.0,7117.2,2300.0,1400.0,3580.0,2655.1,1009.6,51.04,2017-05-04,13
30590.0,7117.2,2300.0,1400.0,3512.0,2688.0,933.1,50.08,2017-05-04,14
29818.0,7117.2,2300.0,1400.0,3423.0,2534.5,840.6,49.54,2017-05-04,15
29808.0,7117.2,2300.0,1400.0,3318.0,2265.3,820.4,49.54,2017-05-04,16
29689.0,7117.2,2300.0,1400.0,3314.0,1921.4,922.5,50.84,2017-05-04,17
29391.0,7117.2,2300.0,1400.0,3569.0,1419.4,946.1,51.0,2017-05-04,18
29235.0,7117.2,2300.0,1400.0,3686.0,773.1,803.2,51.23,2017-05-04,19
29677.0,7117.2,2300.0,1400.0,3823.0,239.5,477.2,52.08,2017-05-04,20
31413.0,7117.2,2300.0,1400.0,4342.0,40.3,265.4,53.4,2017-05-04,21
29621.0,7117.2,2300.0,1400.0,5462.0,0.0,175.3,52.08,2017-05-04,22
27067.0,7117.2,2300.0,1400.0,6280.0,0.0,235.7,49.54,2017-05-04,23
25638.0,7117.2,2300.0,1400.0,6698.0,0.0,253.8,45.4,2017-05-05,0
24274.0,7117.2,2500.0,1300.0,7081.0,0.0,234.4,41.19,2017-05-05,1
23494.0,7117.2,2500.0,1300.0,7423.0,0.0,204.2,38.14,2017-05-05,2
22968.0,7117.2,2500.0,1300.0,8020.0,0.0,189.1,36.89,2017-05-05,3
23003.0,7117.2,2500.0,1300.0,8388.0,0.0,184.2,36.45,2017-05-05,4
23451.0,7117.2,2500.0,1300.0,8182.0,0.0,83.8,36.47,2017-05-05,5
25478.0,7117.2,2500.0,1300.0,7901.0,12.8,58.6,41.06,2017-05-05,6
27831.0,7117.2,2300.0,1400.0,7851.0,108.4,61.1,50.73,2017-05-05,7
29929.0,7117.2,2300.0,1400.0,8242.0,492.8,89.7,52.07,2017-05-05,8
30946.0,7117.2,2300.0,1400.0,7483.0,1065.1,198.8,52.15,2017-05-05,9
31216.0,7117.2,2300.0,1400.0,6634.0,1462.8,362.3,52.07,2017-05-05,10
31545.0,7117.2,2300.0,1400.0,7223.0,1755.5,420.5,51.04,2017-05-05,11
31770.0,7117.2,2300.0,1400.0,7946.0,2002.7,528.9,49.54,2017-05-05,12
31637.0,7117.2,2300.0,1400.0,9212.0,2155.5,557.1,43.4,2017-05-05,13
30427.0,7117.2,2300.0,1400.0,10093.0,2329.1,563.6,38.17,2017-05-05,14
29569.0,7117.2,2300.0,1400.0,10761.0,2443.3,578.6,36.89,2017-05-05,15
29285.0,7117.2,2300.0,1400.0,11097.0,2238.8,640.3,36.45,2017-05-05,16
29060.0,7117.2,2300.0,1550.0,10917.0,1878.4,828.2,37.67,2017-05-05,17
28729.0,7117.2,2300.0,1550.0,11172.0,1424.2,695.1,40.33,2017-05-05,18
28555.0,7117.2,3100.0,2500.0,11912.0,801.5,585.3,42.09,2017-05-05,19
28850.0,7117.2,3100.0,2700.0,11313.0,233.2,496.0,41.19,2017-05-05,20
30206.0,7117.2,3100.0,2700.0,10104.0,26.1,327.9,50.2,2017-05-05,21
28775.0,7117.2,3100.0,2700.0,9628.0,0.0,205.7,47.53,2017-05-05,22
26623.0,6113.8,2500.0,2900.0,10083.0,0.0,138.8,41.19,2017-05-05,23
25159.0,6113.8,2400.0,3300.0,10147.0,0.0,133.8,37.68,2017-05-06,0
23860.0,6113.8,2400.0,3300.0,9841.0,0.0,181.2,36.45,2017-05-06,1
22844.0,6113.8,2400.0,3000.0,9168.0,0.0,216.7,35.46,2017-05-06,2
